Account,Business Name,Address,City,State,Postal Code,Country,Storecode,Tags,Reviewer Name,Review,Rating,Date Posted,Reply,Date Replied,Vendor,URL
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,Sarah Bowles,We had a great experience! Wonderful workers!,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=10689748702764398361
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,James Wynne,Great facility for your loved ones. Staff really cares.,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=10689748702764398361
synergyhlthcr-avardis,Windsor Grove Health and Rehabilitation,23352 Courthouse Hwy,Windsor,VA,23487-5333,US,2659,,Darlean Walker,Windsor Grove is a great place to work. The building is always well maintained. I enjoy working with my co workers.,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=2890239000189666972
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,Linda Gulan,"I've been here almost a month for therapy. Everyone has been helpful, respectful, understanding, and loving. I would refer anyone to this facility.",5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=10689748702764398361
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,Dawn Mooney,"The hard work and improvements are not going unnoticed at Starkville Manor. The staff are more attentive, communication with families has gotten better, and the overall atmosphere feels more positive and welcoming. You can tell there's been a real focus on teamwork and resident care. It's great to see such positive changes taking place and the dedication from everyone involved.",5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=10689748702764398361
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,Africa Carter,,4,10/7/2025,,,gmb,https://maps.google.com/maps?cid=10689748702764398361
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,Sydney Jennings,Best nursing facility in town! Activities are amazing! Nursing/CNAS are fabulous! Therapy department is the best! Administration is top tier!,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=10689748702764398361
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,Tootie Carter,The CNAs are the most amazing individuals,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=10689748702764398361
synergyhlthcr-avardis,King's Daughters Community Health and Rehabilitation,1410 N Augusta St,Staunton,VA,24401-2401,US,2653,,Mikeala Cline,Currently have a family member here and have been very pleased with the care she has received. The responsivess from staff when needing something has been amazing.,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=11489819334989089200
synergyhlthcr-avardis,Woodstock Valley Health and Rehabilitation,803 South Main Street,Woodstock,VA,22664-1125,US,2660,,Deborah Shinault,"The team at Woodstock Rehab provides exceptional care and compassion. The nurses are attentive, professional, and genuinely invested in the well-being of their patients. It’s rare to find a facility where staff treat residents like family, and this one truly stands out.",5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=14295004318862757625
synergyhlthcr-avardis,Newport News Nursing and Rehabilitation,12997 Nettles Dr,Newport News,VA,23602-6913,US,2654,,Chanel M,"I enjoy working at NNNR, staff is all about teamwork!  Always working to improve how to make every patients experience amazing.",5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=2324153722059615782
synergyhlthcr-avardis,Woodstock Valley Health and Rehabilitation,803 South Main Street,Woodstock,VA,22664-1125,US,2660,,Donna Cash,"This is a wonderful skilled nursing facility. The staff are friendly and very welcoming. The facility staff treat their residents like family. The staff are compassionate, professional and dedicated to providing the best care possible.",5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=14295004318862757625
synergyhlthcr-avardis,King's Daughters Community Health and Rehabilitation,1410 N Augusta St,Staunton,VA,24401-2401,US,2653,,Sarah Painter,"Wonderful facility, great staff, friendly faces and always willing to go the extra mile.",5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=11489819334989089200
synergyhlthcr-avardis,Augusta Nursing and Rehabilitation,83 Crossroads Ln,Fishersville,VA,22939-2331,US,2651,,Sarah Painter,"My mother was there before transferring to their other care center and received excellent service at both facilities. Both had friendly, caring staff. I recommend this facility to your loved ones.",5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=16985310285984521867
synergyhlthcr-avardis,Woodstock Valley Health and Rehabilitation,803 South Main Street,Woodstock,VA,22664-1125,US,2660,,Mckay Lawrence,My sister has worked here for the last 7 years and she loves it.  I go there to help do activities with her and we have a ball with the residents.  I love this place.,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=14295004318862757625
synergyhlthcr-avardis,Hilltop Manor Health and Rehabilitation,101 Kirkland St,Union,MS,39365-3205,US,2501,,Hailly Bernard,"The staff here is absolutely amazing! Every nurse, therapist, and caregiver goes above and beyond to make sure patients feel cared for and supported. They’re not only professional, but also kind, patient, and compassionate in everything they do. You can tell they truly care about each person’s well-being and recovery. Their positive attitudes and encouragement make such a huge difference. I’m so thankful for the team here—they really are the heart of this center!",5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=16672777635584569979
synergyhlthcr-avardis,King's Daughters Community Health and Rehabilitation,1410 N Augusta St,Staunton,VA,24401-2401,US,2653,,Mckay Lawrence,"I have been an employee here at King' for over 3 years and I have to say that I work with some of the most caring people, our residents are very happy and love us all.",5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=11489819334989089200
synergyhlthcr-avardis,Coastal Health and Rehabilitation Center,1530 Broad Ave,Gulfport,MS,39501-3601,US,2020,,Kelli Magee,"I’m proud to be part of the team here at Coastal Health and Rehab. Working alongside such caring and dedicated staff makes every day meaningful. We truly treat our residents like family and strive to make sure they feel loved, respected, and cared for. It’s rewarding to be in an environment where compassion comes first and everyone works together to make a difference. I’m grateful to be part of such a supportive and positive place to work! 💙",5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=8273088538332587455
synergyhlthcr-avardis,Augusta Nursing and Rehabilitation,83 Crossroads Ln,Fishersville,VA,22939-2331,US,2651,,Mckay Lawrence,I was here for Skilled services and the therapy department got me back home and the nurses and CNA were great. I would recommend this places to get you back on track.,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=16985310285984521867
synergyhlthcr-avardis,Woodstock Valley Health and Rehabilitation,803 South Main Street,Woodstock,VA,22664-1125,US,2660,,Sarah Painter,My mother was here 2 months ago and received exceptional care along with meeting new friends. Staff was friendly and easy to talk to.,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=14295004318862757625
synergyhlthcr-avardis,Windsor Grove Health and Rehabilitation,23352 Courthouse Hwy,Windsor,VA,23487-5333,US,2659,,CoCo Whitley,Great place to work! Staff very helpful and the residents who stay there are well taken care of.,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=2890239000189666972
synergyhlthcr-avardis,Oak Grove Healthcare,518 Old US 221 N Hwy,Rutherfordton,NC,28139,US,2560,,Dawn Dun.,I have lived here for 2 years and made lots friends and the staff are like family,4,10/7/2025,,,gmb,https://maps.google.com/maps?cid=4663812526415986294
synergyhlthcr-avardis,Newport News Nursing and Rehabilitation,12997 Nettles Dr,Newport News,VA,23602-6913,US,2654,,Brianna Jackson,"There are some amazing staff at Newport News Health and Rehab. Regardless of how short-staffed they have been, they seem to show amazing care to their patients. I notice how clean the building is ; there are no bad odors when you walk the facility . Thank you to an amazing Team",4,10/7/2025,,,gmb,https://maps.google.com/maps?cid=2324153722059615782
synergyhlthcr-avardis,Windsor Grove Health and Rehabilitation,23352 Courthouse Hwy,Windsor,VA,23487-5333,US,2659,,Natalie Moore,"The staff at the facility is impeccable the admission coordinator Lindsay Hill, does a amazing job of keeping the building filled, with wonderful people that need the care, she embodies what windsor grove has. We also have an amazing executive director Nakia whitley who in my opinion is the best ED the facility has ever had, she cares about the staff and the residents she has alot of knowledge, of what it takes to run the building efficiently.",5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=2890239000189666972
synergyhlthcr-avardis,Windsor Grove Health and Rehabilitation,23352 Courthouse Hwy,Windsor,VA,23487-5333,US,2659,,Sheri Jett,"I cannot say enough good things about Windsor Grove Health and Rehab! From the moment you walk in, you’re greeted with kindness and genuine care. The staff goes above and beyond to make residents feel comfortable, respected, and well-cared for.

The nursing team is attentive and compassionate, always taking time to answer questions and provide updates. Therapy services are excellent—they work patiently and consistently to help residents regain their strength and independence.

The facility itself is clean, welcoming, and well-maintained, which gives families peace of mind knowing their loved ones are in a safe and supportive environment. The activities and social programs keep residents engaged and uplifted, which truly makes Windsor Grove feel like a community, not just a facility.",5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=2890239000189666972
synergyhlthcr-avardis,Wilora Lake Healthcare,6001 Wilora Lake Rd,Charlotte,NC,28212-2833,US,2565,,Camry Johnson,Wilora lake is always clean the staff are very kind and friendly able to help always,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=12883400636958841292
synergyhlthcr-avardis,Ashland Nursing and Rehabilitation,906 Thompson Street,Ashland,VA,23005-1128,US,2650,,Chelsea Ray,The nursing staff are compassionate and caring. Thank you for all you do,5,10/7/2025,Many thanks for the 5-star review! We genuinely value your support and feedback.,11/13/2025,gmb,https://maps.google.com/maps?cid=11144595113974665893
synergyhlthcr-avardis,Windsor Grove Health and Rehabilitation,23352 Courthouse Hwy,Windsor,VA,23487-5333,US,2659,,Tiffany Lee,"Great admissions services, awesome from start to finish, appreciate Lindsay for taking time to listen and explain. Highly recommend.",5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=2890239000189666972
synergyhlthcr-avardis,Ashland Nursing and Rehabilitation,906 Thompson Street,Ashland,VA,23005-1128,US,2650,,Akeena Parker,Life is so much better since working here. Ashland offers a family like environment for residents and staff. Very comforting to come to a workplace like this everyday!,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=11144595113974665893
synergyhlthcr-avardis,Wilora Lake Healthcare,6001 Wilora Lake Rd,Charlotte,NC,28212-2833,US,2565,,Sierra Bryant,,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=12883400636958841292
synergyhlthcr-avardis,Wilora Lake Healthcare,6001 Wilora Lake Rd,Charlotte,NC,28212-2833,US,2565,,Kimwil Rochelle,I enjoy coming to wilora lake. The staff are approachable. The social worker is very friendly. All the staff look good,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=12883400636958841292
synergyhlthcr-avardis,Windsor Grove Health and Rehabilitation,23352 Courthouse Hwy,Windsor,VA,23487-5333,US,2659,,Brenda Shuler,"I love my coworkers at Windsor Grove. Everyone is so helpful and knowledgeable.  The administrator is the best, the nursing staff is attentive, and the building has a peaceful country-like atmosphere. Love my families and residents.",5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=2890239000189666972
synergyhlthcr-avardis,Ashland Nursing and Rehabilitation,906 Thompson Street,Ashland,VA,23005-1128,US,2650,,Leanne B,The facility is older. They are under new administration and they are working to turn the place around. Over all I give 5 starts for the dedication and service they provide. Exceptional Customer Service. The receptionist is always friendly and greets everyone walking in the door. I recommend touring the facility before placement but also recommend giving it a try.,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=11144595113974665893
synergyhlthcr-avardis,Wilora Lake Healthcare,6001 Wilora Lake Rd,Charlotte,NC,28212-2833,US,2565,,Maya Payne,,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=12883400636958841292
synergyhlthcr-avardis,Wilora Lake Healthcare,6001 Wilora Lake Rd,Charlotte,NC,28212-2833,US,2565,,Markenson louis Charles,Wilora Lake has hardworking cnas who care and a social worker who cares alot about the residents and families,5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=12883400636958841292
synergyhlthcr-avardis,Newport News Nursing and Rehabilitation,12997 Nettles Dr,Newport News,VA,23602-6913,US,2654,,Lucy Krauss,"excellent job with staff, overall facility. Excellent food, house keeping does an amazing job making sure my room is clean. Staff treats me with respect.",5,10/7/2025,,,gmb,https://maps.google.com/maps?cid=2324153722059615782
